  0.01019263993357  0.00740538638439 -0.99992063202220
  0.03057368405151  0.00740479949422 -0.99950508692451
  0.01649017076342  0.02678909256069 -0.99950508692451
  0.01649602271174  0.01198506204301 -0.99979209814967
  0.07128919105016  0.00740246535696 -0.99742822034774
  0.05724799158980  0.02679288341501 -0.99800040523902
  0.05094202290028  0.00740304743409 -0.99867417368805
  0.05726553756836  0.01199352658814 -0.99828693947531
  0.02906973446417  0.06551256209408 -0.99742822034774
  0.02278266730666  0.04616107536529 -0.99867417368805
  0.04317214865729  0.04616661914272 -0.99800040523902
  0.02910254591565  0.05075655912528 -0.99828693947531
  0.04319553182221  0.03138339088867 -0.99857359709083
  0.02280605225982  0.03137784823310 -0.99924737408741
  0.03688956475229  0.01199355626170 -0.99924737408741
  0.03687564307839  0.02679172294400 -0.99896065514576
  0.15229725417795  0.00739334321768 -0.98830708023667
  0.13847096730984  0.02680784192527 -0.99000360141950
  0.13211918536701  0.00739390605371 -0.99120626057911
  0.13851179472594  0.01202675101681 -0.99028775615059
  0.11058368643794  0.06557587901553 -0.99170109024097
  0.10429749000804  0.04620034028329 -0.99347247678823
  0.12456380314808  0.04620571628524 -0.99113515260425
  0.11068640528638  0.05083827011401 -0.99255427558224
  0.09160673671429  0.00739616806393 -0.99576779546565
  0.11188620937635  0.00739560042096 -0.99369350468130
  0.09797167754309  0.02680416112763 -0.99482816975880
  0.09800088856583  0.01201855041938 -0.99511375243543
  0.10436748723373  0.03143546320282 -0.99404186997417
  0.11828201826198  0.01202690359498 -0.99290720500246
  0.12463379792450  0.03144083811674 -0.99170453770941
  0.11824485807888  0.02680675947036 -0.99262256229878
  0.05409392698202  0.14255862730026 -0.98830708023667
  0.04785909609464  0.12336796954548 -0.99120626057911
  0.06828565487705  0.12340963704031 -0.99000360141951
  0.05424061841616  0.12801607450651 -0.99028775615059
  0.03534221227676  0.08483764226362 -0.99576779546566
  0.05576718543252  0.08489366103132 -0.99482816975880
  0.04160837410578  0.10412474229725 -0.99369350468130
  0.04171426072344  0.08949044734593 -0.99511375243543
  0.09653860545939  0.08490727454584 -0.99170109024098
  0.08243657961987  0.10418886510910 -0.99113515260425
  0.07616883156469  0.08491611721196 -0.99347247678822
  0.08255404834884  0.08955913758302 -0.99255427558225
  0.06214822933725  0.08954528646726 -0.99404186997417
  0.06841597560088  0.10881803237126 -0.99170453770941
  0.04798941880678  0.10877636662805 -0.99290720500246
  0.06203441391887  0.10417379855381 -0.99262256229879
  0.09663176150253  0.07020708428764 -0.99284100841210
  0.07626199464927  0.07021593550215 -0.99461240218171
  0.09034557537862  0.05083154961077 -0.99461240218171
  0.09027696526994  0.06559005456789 -0.99375450403177
  0.03543538908644  0.07013747078616 -0.99690775320087
  0.04953779806951  0.05079153078856 -0.99747993812536
  0.05586035615678  0.07019349058585 -0.99596811921337
  0.04945750372978  0.06554544343512 -0.99662317360661
  0.07765483605763  0.01202738728276 -0.99690775320087
  0.08401977598746  0.03143537423996 -0.99596811921337
  0.06361363779643  0.03141779947291 -0.99747993812537
  0.07762063024431  0.02678222527662 -0.99662317360661
  0.06355822807815  0.04617775570342 -0.99690920675945
  0.08396436537982  0.04619533001659 -0.99539739643573
  0.06988078545902  0.06557971479518 -0.99539739643572
  0.06995738939302  0.05082701854228 -0.99625427369493
  0.31074536353605  0.00736026122674 -0.95046469981558
  0.29785014102674  0.02686422326844 -0.95423456602585
  0.29130577870087  0.00736074725193 -0.95660167399779
  0.29793657338329  0.01214938247183 -0.95450835027577
  0.27156031227990  0.06581200970320 -0.96016861861512
  0.26517356593752  0.04634711066346 -0.96308614633434
  0.28478604232452  0.04635180310974 -0.95746980132306
  0.27180049055268  0.05114115025355 -0.96099379607054
  0.25207155200012  0.00736270213150 -0.96768058949716
  0.27174513048631  0.00736221132004 -0.96234109436387
  0.25867701576634  0.02686099562120 -0.96559033157362
  0.25875221653141  0.01214224933525 -0.96586741130507
  0.26533510101960  0.03164881877857 -0.96363667242215
  0.27840321495181  0.01215003559163 -0.96038743564231
  0.28494757398191  0.03165351027526 -0.95802032095832
  0.27832059492664  0.02686345197326 -0.96011249413168
  0.21719130998449  0.14316158042343 -0.96557376557044
  0.21104079614332  0.12388322122482 -0.96959513708669
  0.23098837491077  0.12391965903620 -0.96503279154671
  0.21765955863016  0.12868788375248 -0.96750387343526
  0.19848242950433  0.08517316717560 -0.97639656736970
  0.21847598268476  0.08522638208766 -0.97211352669643
  0.20480425320235  0.10455078152313 -0.97320314012704
  0.20513988750085  0.08998524788653 -0.97458723658733
  0.25818057302870  0.08523407538909 -0.96232943636945
  0.24465400109976  0.10460686772534 -0.96395115175541
  0.23837815117649  0.08524603123478 -0.96742388393113
  0.24500088769031  0.09004529056362 -0.96533227993177
  0.22511839311115  0.09003580772260 -0.97016249278706
  0.23139424016172  0.10939664230955 -0.96668975388766
  0.21144666445553  0.10936020602565 -0.97125210600990
  0.22477535655186  0.10459598286973 -0.96878053214053
  0.17241205920549  0.00737069368687 -0.98499733741523
  0.19245518806930  0.00737018371497 -0.98127808544633
  0.17904392860131  0.02684773606062 -0.98347469245499
  0.17909630981521  0.01211302368915 -0.98375697530827
  0.23229320865540  0.00736815703363 -0.97261789798179
  0.21901281720839  0.02685107867111 -0.97535245192322
  0.21241833767303  0.00736866221454 -0.97715103880485
  0.21907666105918  0.01212042498780 -0.97563236512391
  0.19208381175157  0.06575657220709 -0.97917306053351
  0.18560145104306  0.04631269085114 -0.98153310491131
  0.20560718938551  0.04631755572004 -0.97753791113445
  0.19225590784197  0.05106977847645 -0.98001507316277
  0.20572334157492  0.03160336701871 -0.97809975663238
  0.18571760617310  0.03159850313456 -0.98209495740330
  0.19912886482622  0.01212095189925 -0.97989835070689
  0.19906884516429  0.02685022988173 -0.97961760909053
  0.19875947967602  0.07054091974864 -0.97750634160599
  0.21228285178734  0.05110190621297 -0.97587119335414
  0.21875302564819  0.07059413613260 -0.97322329488841
  0.21206503584108  0.06578871462288 -0.97503859698065
  0.23896886608888  0.01215251765328 -0.97095118175678
  0.24557432770383  0.03165080495183 -0.96886091680835
  0.22568847586011  0.03163543331624 -0.97368573534936
  0.23889027420029  0.02683996130528 -0.97067556545410
  0.25845759740359  0.07060181148950 -0.96343918051881
  0.23865518339113  0.07061377539976 -0.96853363295465
  0.25207086203130  0.05113691636169 -0.96635671276181
  0.25186439866126  0.06582770313022 -0.96552112260043
  0.24542807044523  0.04634342759056 -0.96830643339631
  0.23201239270739  0.06582028551507 -0.97048335361556
  0.22554221836050  0.04632805635831 -0.97313124445323
  0.23222630736511  0.05113488114695 -0.97131671770728
  0.10302562265704  0.29326195709738 -0.95046469981559
  0.09701892281697  0.27477366307573 -0.95660167399779
  0.11759014994890  0.27497081597227 -0.95423456602585
  0.10362221379013  0.27960015390384 -0.95450835027578
  0.08489673920606  0.23745909201922 -0.96768058949717
  0.10548191884574  0.23771595732754 -0.96559033157363
  0.09097574250921  0.25616992870641 -0.96234109436387
  0.09150679759317  0.24233582024348 -0.96586741130507
  0.14650769217099  0.23793217512879 -0.96016861861509
  0.13208691122875  0.25652412642179 -0.95746980132304
  0.12602185994152  0.23787300299895 -0.96308614633435
  0.13262909485966  0.24269414313210 -0.96099379607055
  0.11209287075180  0.24256865397198 -0.96363667242215
  0.11815792007701  0.26121977443135 -0.95802032095833
  0.09758669523143  0.26102262425735 -0.96038743564231
  0.11155445476620  0.25639735223687 -0.96011249413167
  0.06028820259026  0.16169594278560 -0.98499733741524
  0.08086133100561  0.16198448829613 -0.98347469245499
  0.06648138501761  0.18075824868845 -0.98127808544633
  0.06686397347431  0.16658758232102 -0.98375697530826
  0.12189537866228  0.16236266253729 -0.97917306053352
  0.10758672887216  0.18123114540684 -0.97753791113445
  0.10139998897407  0.16220606092014 -0.98153310491131
  0.10798058839796  0.16706480450116 -0.98001507316276
  0.07879008291224  0.21864708404226 -0.97261789798178
  0.07264889047342  0.19974480237443 -0.97715103880484
  0.09321557584317  0.19999612733150 -0.97535245192322
  0.07922562050310  0.20460886876824 -0.97563236512391
  0.09362859682617  0.18588854707064 -0.97809975663238
  0.07306191358939  0.18563722435052 -0.97989835070689
  0.08744185877346  0.16686346507624 -0.98209495740330
  0.08705174229938  0.18102854504853 -0.97961760909053
  0.20327055976060  0.16232184935118 -0.96557376557041
  0.18923393257393  0.18138971856794 -0.96503279154672
  0.18303513732010  0.16242970369987 -0.96959513708670
  0.18964995301598  0.16723979851940 -0.96750387343526
  0.16084460749254  0.21920553856477 -0.96232943636943
  0.15473669329537  0.20036862166422 -0.96742388393113
  0.17508928728089  0.20035448212821 -0.96395115175542
  0.16134759828547  0.20518416568831 -0.96533227993179
  0.14233893945755  0.16244805182813 -0.97639656736971
  0.16272169681128  0.16247245130718 -0.97320314012702
  0.14856789755707  0.18144660655221 -0.97211352669642
  0.14897276783481  0.16729265591973 -0.97458723658735
  0.15519455085226  0.18627772001760 -0.97016249278706
  0.16934834928467  0.16730356590906 -0.97125210600990
  0.17554714213981  0.18626357833791 -0.96668975388762
  0.16893609617772  0.18145213130107 -0.96878053214055
  0.12850845840529  0.16723315532012 -0.97750634160601
  0.13473741567742  0.18623170273375 -0.97322329488841
  0.11419980971563  0.18610163202526 -0.97587119335415
  0.12810048572842  0.18135600335856 -0.97503859698063
  0.14701410280231  0.22399062261272 -0.96343918051883
  0.12652827768336  0.22393145970740 -0.96635671276180
  0.14090619869767  0.20515371067631 -0.96853363295464
  0.14043624547908  0.21919539860158 -0.96552112260045
  0.08540317185154  0.22351756280617 -0.97095118175678
  0.09982865947662  0.20486660910037 -0.97368573534936
  0.10598834493815  0.22377442798175 -0.96886091680835
  0.09934747461531  0.21890414778603 -0.97067556545410
  0.11991666346162  0.21909505897552 -0.96830643339634
  0.11375697830925  0.20018723974036 -0.97313124445323
  0.13429458369564  0.20031731114686 -0.97048335361556
  0.12039403744160  0.20505879559501 -0.97131671770728
  0.20363729744653  0.14795115688291 -0.96780282406370
  0.18340190114745  0.14805904765994 -0.97182419246566
  0.19748682632864  0.12867281128917 -0.97182419246569
  0.19717112539735  0.14325320789591 -0.96984641347848
  0.14270575590423  0.14807751821716 -0.97862562598291
  0.15687081780066  0.12877472294918 -0.97918773340556
  0.16308848762746  0.14810189061074 -0.97543219918194
  0.15654356181427  0.14335084497276 -0.97721269358318
  0.18492859238669  0.08996276945167 -0.97862562598292
  0.19125038240479  0.10934036779320 -0.97543219918192
  0.17094778801688  0.10939943564868 -0.97918773340554
  0.18470937618839  0.10458392729283 -0.97721269358319
  0.17067640466114  0.12400366651338 -0.97749304630938
  0.19097899896361  0.12394459883460 -0.97373752026642
  0.17689407462971  0.14333083403903 -0.97373752026641
  0.17721748387910  0.12875603874424 -0.97571299360747
  0.06065512492341  0.14732551972493 -0.98722649227941
  0.07484682903039  0.12817653983243 -0.98892301359645
  0.08122822965574  0.14761407590938 -0.98570383954838
  0.07449646754344  0.14273572102463 -0.98695328677052
  0.10309972176047  0.08967419070927 -0.99062050599286
  0.10953833683206  0.10916195521615 -0.98797015152152
  0.08899771543532  0.10895576773725 -0.99005456785173
  0.10281062343723  0.10427817403273 -0.98921991393666
  0.12226222723679  0.14799226986397 -0.98140217844246
  0.10176686184780  0.14783566694396 -0.98376222808608
  0.11592608325824  0.12860431752894 -0.98489698584843
  0.11558741021449  0.14316776932365 -0.98292550095457
  0.10922047511235  0.12374913200387 -0.98628446208207
  0.09506125458231  0.14298048026722 -0.98514970443065
  0.08867985450343  0.12354294438093 -0.98836887056349
  0.09540765702036  0.12842262362367 -0.98711955138347
  0.15885835994820  0.01216036250512 -0.98722649227941
  0.16549023217711  0.03163737905623 -0.98570383954838
  0.14503207558926  0.03157483538493 -0.98892301359645
  0.15877041208034  0.02674258739713 -0.98695328677053
  0.17853011860172  0.07054616148628 -0.98140217844246
  0.15813310402778  0.07051133722495 -0.98489698584841
  0.17204776416310  0.05110230364290 -0.98376222808607
  0.17187911403075  0.06568888591834 -0.98292550095458
  0.11714478955684  0.07034281332255 -0.99062050599286
  0.13112489942454  0.05097267333410 -0.99005456785173
  0.13766839645650  0.07044424972723 -0.98797015152152
  0.13094466676560  0.06555498544590 -0.98921991393665
  0.15144340132157  0.06563425974011 -0.98628446208207
  0.14489990439601  0.04616268414082 -0.98836887056349
  0.16535806063369  0.04622522735121 -0.98514970443065
  0.15161976044979  0.05105330075170 -0.98711955138347
  0.11692755453627  0.08495284106619 -0.98950035966893
  0.13745115596857  0.08505427011941 -0.98685001436761
  0.12336616092654  0.10444060264523 -0.98685001436761
  0.12362046741724  0.08981552691062 -0.98825662211862
  0.17831287084550  0.08515617715979 -0.98028207449813
  0.16433207201887  0.10459284021079 -0.98084418124523
  0.15791586088927  0.08512135039057 -0.98377687337490
  0.16459806710727  0.08997205906364 -0.98224869808639
  0.13609004459770  0.14327091183855 -0.98028207449812
  0.12975389966105  0.12388296467031 -0.98377687337487
  0.15025510521491  0.12396812281467 -0.98084418124525
  0.13643211303440  0.12873916902245 -0.98224869808637
  0.15055735150491  0.10938631877213 -0.98253097517244
  0.13005614860666  0.10930116230162 -0.98546367468777
  0.14414114278801  0.08991483096049 -0.98546367468776
  0.14387904525224  0.10453424526456 -0.98405864251287
  0.59891473840597  0.00728069817353 -0.80077969976406
  0.58954121757645  0.02702377533092 -0.80728611306360
  0.58246657055400  0.00728087836362 -0.81282204878886
  0.58971104009570  0.01246839602896 -0.80751806685034
  0.56987414955226  0.06645360668793 -0.81904051904057
  0.56312748420919  0.04674979172015 -0.82504660080649
  0.57985947239751  0.04675159119886 -0.81337401052115
  0.57036763540800  0.05194396934835 -0.81974543885735
  0.54885098105095  0.00728161050691 -0.83588849659978
  0.56577633836312  0.00728142557870 -0.82452660102022
  0.55611899654215  0.02702252334781 -0.83066325602910
  0.55627922322410  0.01246568429470 -0.83090193917469
  0.56345732379420  0.03221227287396 -0.82551693728171
  0.57311466553790  0.01247117628467 -0.81938028406074
  0.58018930920889  0.03221407198854 -0.81384434571092
  0.57294904039818  0.02702420950130 -0.81914534071045
  0.52700625380957  0.14480125951737 -0.83743477578124
  0.52084661028798  0.12528972802719 -0.84440588143522
  0.53815165538707  0.12530412405775 -0.83348165684571
  0.52807612599440  0.13049616497250 -0.83911045523352
  0.50780788035777  0.08609629958876 -0.85715726902574
  0.52529129739528  0.08613745591357 -0.84655147012425
  0.51444649976861  0.10571818460782 -0.85098088363902
  0.51521067320022  0.09132131776703 -0.85218447483034
  0.55959154939972  0.08612037898640 -0.82428185601993
  0.54901518676243  0.10574035485998 -0.82909667835440
  0.54255493863941  0.08614523043516 -0.83559148980304
  0.54978913108454  0.09134501349015 -0.83029392377145
  0.53261165446833  0.09135382999689 -0.84141506004433
  0.53907189945949  0.11094895283611 -0.83492024593832
  0.52176685710804  0.11093455740537 -0.84584447199049
  0.53184208661069  0.10574686096619 -0.84021520832783
  0.47894035864385  0.00728472076635 -0.87781721656929
  0.49673495046991  0.00728451687494 -0.86787172139410
  0.48649883069597  0.02701717044809 -0.87326339682391
  0.48663908284205  0.01245412896920 -0.87351433744516
  0.53169752353437  0.00728371366883 -0.84690299974826
  0.52171676154604  0.02701855062855 -0.85269081069508
  0.51432310953210  0.00728391282001 -0.85756555645342
  0.52186712575753  0.01245712052495 -0.85293582595750
