    1941    7747    7744
    7744    7747    7750
     125    7752    7754
    1944    7753    7752
    1946    7754    7753
    7753    7754    7752
     490    7755    7757
    1945    7756    7755
    1944    7757    7756
    7756    7757    7755
     489    7758    7760
    1946    7759    7758
    1945    7760    7759
    7759    7760    7758
    1945    7759    7756
    1946    7753    7759
    1944    7756    7753
    7753    7756    7759
     124    7761    7763
    1947    7762    7761
    1949    7763    7762
    7762    7763    7761
     491    7764    7766
    1948    7765    7764
    1947    7766    7765
    7765    7766    7764
     490    7767    7769
    1949    7768    7767
    1948    7769    7768
    7768    7769    7767
    1948    7768    7765
    1949    7762    7768
    1947    7765    7762
    7762    7765    7768
     490    7769    7755
    1948    7770    7769
    1945    7755    7770
    7770    7755    7769
     491    7751    7764
    1942    7771    7751
    1948    7764    7771
    7771    7764    7751
     489    7760    7746
    1945    7772    7760
    1942    7746    7772
    7772    7746    7760
    1942    7772    7771
    1945    7770    7772
    1948    7771    7770
    7770    7771    7772
     124    7763    7722
    1949    7773    7763
    1935    7722    7773
    7773    7722    7763
     490    7774    7767
    1950    7775    7774
    1949    7767    7775
    7775    7767    7774
     487    7727    7777
    1935    7776    7727
    1950    7777    7776
    7776    7777    7727
    1950    7776    7775
    1935    7773    7776
    1949    7775    7773
    7773    7775    7776
     125    7703    7752
    1931    7778    7703
    1944    7752    7778
    7778    7752    7703
     484    7779    7707
    1951    7780    7779
    1931    7707    7780
    7780    7707    7779
     490    7757    7782
    1944    7781    7757
    1951    7782    7781
    7781    7782    7757
    1951    7781    7780
    1944    7778    7781
    1931    7780    7778
    7778    7780    7781
     123    7733    7692
    1940    7783    7733
    1926    7692    7783
    7783    7692    7733
     487    7784    7737
    1952    7785    7784
    1940    7737    7785
    7785    7737    7784
     484    7697    7787
    1926    7786    7697
    1952    7787    7786
    7786    7787    7697
    1952    7786    7785
    1926    7783    7786
    1940    7785    7783
    7783    7785    7786
     484    7787    7779
    1952    7788    7787
    1951    7779    7788
    7788    7779    7787
     487    7777    7784
    1950    7789    7777
    1952    7784    7789
    7789    7784    7777
     490    7782    7774
    1951    7790    7782
    1950    7774    7790
    7790    7774    7782
    1950    7790    7789
    1951    7788    7790
    1952    7789    7788
    7788    7789    7790
       1    7791    7793
    1953    7792    7791
    1955    7793    7792
    7792    7793    7791
     492    7794    7796
    1954    7795    7794
    1953    7796    7795
    7795    7796    7794
     494    7797    7799
    1955    7798    7797
    1954    7799    7798
    7798    7799    7797
    1954    7798    7795
    1955    7792    7798
    1953    7795    7792
    7792    7795    7798
     126    7800    7802
    1956    7801    7800
    1958    7802    7801
    7801    7802    7800
     493    7803    7805
    1957    7804    7803
    1956    7805    7804
    7804    7805    7803
     492    7806    7808
    1958    7807    7806
    1957    7808    7807
    7807    7808    7806
    1957    7807    7804
    1958    7801    7807
    1956    7804    7801
    7801    7804    7807
     128    7809    7811
    1959    7810    7809
    1961    7811    7810
    7810    7811    7809
     494    7812    7814
    1960    7813    7812
    1959    7814    7813
    7813    7814    7812
     493    7815    7817
    1961    7816    7815
    1960    7817    7816
    7816    7817    7815
    1960    7816    7813
    1961    7810    7816
    1959    7813    7810
    7810    7813    7816
     493    7817    7803
    1960    7818    7817
    1957    7803    7818
    7818    7803    7817
     494    7799    7812
    1954    7819    7799
    1960    7812    7819
    7819    7812    7799
     492    7808    7794
    1957    7820    7808
    1954    7794    7820
    7820    7794    7808
    1954    7820    7819
    1957    7818    7820
    1960    7819    7818
    7818    7819    7820
      34    7821    7823
    1962    7822    7821
    1964    7823    7822
    7822    7823    7821
     495    7824    7826
    1963    7825    7824
    1962    7826    7825
    7825    7826    7824
     497    7827    7829
    1964    7828    7827
    1963    7829    7828
    7828    7829    7827
    1963    7828    7825
    1964    7822    7828
    1962    7825    7822
    7822    7825    7828
     127    7830    7832
    1965    7831    7830
    1967    7832    7831
    7831    7832    7830
     496    7833    7835
    1966    7834    7833
    1965    7835    7834
    7834    7835    7833
     495    7836    7838
    1967    7837    7836
    1966    7838    7837
    7837    7838    7836
    1966    7837    7834
    1967    7831    7837
    1965    7834    7831
    7831    7834    7837
     126    7839    7841
    1968    7840    7839
    1970    7841    7840
    7840    7841    7839
     497    7842    7844
    1969    7843    7842
    1968    7844    7843
    7843    7844    7842
     496    7845    7847
    1970    7846    7845
    1969    7847    7846
    7846    7847    7845
    1969    7846    7843
    1970    7840    7846
    1968    7843    7840
    7840    7843    7846
     496    7847    7833
    1969    7848    7847
    1966    7833    7848
    7848    7833    7847
     497    7829    7842
    1963    7849    7829
    1969    7842    7849
    7849    7842    7829
     495    7838    7824
    1966    7850    7838
    1963    7824    7850
    7850    7824    7838
    1963    7850    7849
    1966    7848    7850
    1969    7849    7848
    7848    7849    7850
      33    7851    7853
    1971    7852    7851
    1973    7853    7852
    7852    7853    7851
     498    7854    7856
    1972    7855    7854
    1971    7856    7855
    7855    7856    7854
     500    7857    7859
    1973    7858    7857
    1972    7859    7858
    7858    7859    7857
    1972    7858    7855
    1973    7852    7858
    1971    7855    7852
    7852    7855    7858
     128    7860    7862
    1974    7861    7860
    1976    7862    7861
    7861    7862    7860
     499    7863    7865
    1975    7864    7863
    1974    7865    7864
    7864    7865    7863
     498    7866    7868
    1976    7867    7866
    1975    7868    7867
    7867    7868    7866
    1975    7867    7864
    1976    7861    7867
    1974    7864    7861
    7861    7864    7867
     127    7869    7871
    1977    7870    7869
    1979    7871    7870
    7870    7871    7869
     500    7872    7874
    1978    7873    7872
    1977    7874    7873
    7873    7874    7872
     499    7875    7877
    1979    7876    7875
    1978    7877    7876
    7876    7877    7875
    1978    7876    7873
    1979    7870    7876
    1977    7873    7870
    7870    7873    7876
     499    7877    7863
    1978    7878    7877
    1975    7863    7878
    7878    7863    7877
     500    7859    7872
    1972    7879    7859
    1978    7872    7879
    7879    7872    7859
     498    7868    7854
    1975    7880    7868
    1972    7854    7880
    7880    7854    7868
    1972    7880    7879
    1975    7878    7880
    1978    7879    7878
    7878    7879    7880
     127    7871    7830
    1979    7881    7871
    1965    7830    7881
    7881    7830    7871
     499    7882    7875
    1980    7883    7882
    1979    7875    7883
    7883    7875    7882
     496    7835    7885
    1965    7884    7835
    1980    7885    7884
    7884    7885    7835
    1980    7884    7883
    1965    7881    7884
    1979    7883    7881
    7881    7883    7884
     128    7811    7860
    1961    7886    7811
    1974    7860    7886
    7886    7860    7811
     493    7887    7815
    1981    7888    7887
    1961    7815    7888
    7888    7815    7887
     499    7865    7890
    1974    7889    7865
    1981    7890    7889
    7889    7890    7865
    1981    7889    7888
    1974    7886    7889
    1961    7888    7886
    7886    7888    7889
     126    7841    7800
    1970    7891    7841
    1956    7800    7891
    7891    7800    7841
     496    7892    7845
    1982    7893    7892
    1970    7845    7893
    7893    7845    7892
     493    7805    7895
    1956    7894    7805
    1982    7895    7894
    7894    7895    7805
    1982    7894    7893
    1956    7891    7894
    1970    7893    7891
    7891    7893    7894
     493    7895    7887
    1982    7896    7895
    1981    7887    7896
    7896    7887    7895
     496    7885    7892
    1980    7897    7885
    1982    7892    7897
    7897    7892    7885
     499    7890    7882
    1981    7898    7890
    1980    7882    7898
    7898    7882    7890
    1980    7898    7897
    1981    7896    7898
    1982    7897    7896
    7896    7897    7898
       2    7899    7901
    1983    7900    7899
    1985    7901    7900
    7900    7901    7899
     501    7902    7904
    1984    7903    7902
    1983    7904    7903
    7903    7904    7902
     503    7905    7907
    1985    7906    7905
    1984    7907    7906
    7906    7907    7905
    1984    7906    7903
    1985    7900    7906
    1983    7903    7900
    7900    7903    7906
     129    7908    7910
    1986    7909    7908
    1988    7910    7909
    7909    7910    7908
     502    7911    7913
    1987    7912    7911
    1986    7913    7912
    7912    7913    7911
     501    7914    7916
    1988    7915    7914
    1987    7916    7915
    7915    7916    7914
    1987    7915    7912
    1988    7909    7915
    1986    7912    7909
    7909    7912    7915
     131    7917    7919
    1989    7918    7917
    1991    7919    7918
    7918    7919    7917
     503    7920    7922
    1990    7921    7920
    1989    7922    7921
    7921    7922    7920
     502    7923    7925
    1991    7924    7923
    1990    7925    7924
    7924    7925    7923
    1990    7924    7921
    1991    7918    7924
    1989    7921    7918
    7918    7921    7924
     502    7925    7911
    1990    7926    7925
    1987    7911    7926
    7926    7911    7925
     503    7907    7920
    1984    7927    7907
    1990    7920    7927
    7927    7920    7907
     501    7916    7902
    1987    7928    7916
    1984    7902    7928
    7928    7902    7916
    1984    7928    7927
    1987    7926    7928
    1990    7927    7926
    7926    7927    7928
      35    7929    7931
    1992    7930    7929
    1994    7931    7930
    7930    7931    7929
     504    7932    7934
    1993    7933    7932
    1992    7934    7933
    7933    7934    7932
     506    7935    7937
    1994    7936    7935
    1993    7937    7936
    7936    7937    7935
    1993    7936    7933
    1994    7930    7936
    1992    7933    7930
    7930    7933    7936
     130    7938    7940
    1995    7939    7938
    1997    7940    7939
    7939    7940    7938
     505    7941    7943
    1996    7942    7941
    1995    7943    7942
    7942    7943    7941
     504    7944    7946
    1997    7945    7944
    1996    7946    7945
    7945    7946    7944
    1996    7945    7942
    1997    7939    7945
    1995    7942    7939
    7939    7942    7945
     129    7947    7949
    1998    7948    7947
    2000    7949    7948
    7948    7949    7947
     506    7950    7952
    1999    7951    7950
    1998    7952    7951
    7951    7952    7950
     505    7953    7955
    2000    7954    7953
    1999    7955    7954
    7954    7955    7953
    1999    7954    7951
    2000    7948    7954
    1998    7951    7948
    7948    7951    7954
     505    7955    7941
    1999    7956    7955
    1996    7941    7956
    7956    7941    7955
     506    7937    7950
    1993    7957    7937
    1999    7950    7957
    7957    7950    7937
     504    7946    7932
    1996    7958    7946
    1993    7932    7958
    7958    7932    7946
    1993    7958    7957
    1996    7956    7958
    1999    7957    7956
    7956    7957    7958
      34    7959    7961
    2001    7960    7959
    2003    7961    7960
    7960    7961    7959
     507    7962    7964
    2002    7963    7962
    2001    7964    7963
    7963    7964    7962
     509    7965    7967
    2003    7966    7965
    2002    7967    7966
    7966    7967    7965
    2002    7966    7963
    2003    7960    7966
    2001    7963    7960
    7960    7963    7966
     131    7968    7970
    2004    7969    7968
    2006    7970    7969
    7969    7970    7968
     508    7971    7973
    2005    7972    7971
    2004    7973    7972
    7972    7973    7971
     507    7974    7976
    2006    7975    7974
    2005    7976    7975
    7975    7976    7974
    2005    7975    7972
    2006    7969    7975
    2004    7972    7969
    7969    7972    7975
     130    7977    7979
    2007    7978    7977
    2009    7979    7978
    7978    7979    7977
     509    7980    7982
    2008    7981    7980
    2007    7982    7981
    7981    7982    7980
     508    7983    7985
    2009    7984    7983
    2008    7985    7984
    7984    7985    7983
    2008    7984    7981
    2009    7978    7984
    2007    7981    7978
    7978    7981    7984
     508    7985    7971
    2008    7986    7985
    2005    7971    7986
    7986    7971    7985
     509    7967    7980
    2002    7987    7967
    2008    7980    7987
    7987    7980    7967
     507    7976    7962
    2005    7988    7976
    2002    7962    7988
    7988    7962    7976
    2002    7988    7987
    2005    7986    7988
    2008    7987    7986
    7986    7987    7988
     130    7979    7938
    2009    7989    7979
    1995    7938    7989
    7989    7938    7979
     508    7990    7983
    2010    7991    7990
    2009    7983    7991
    7991    7983    7990
     505    7943    7993
    1995    7992    7943
    2010    7993    7992
    7992    7993    7943
    2010    7992    7991
    1995    7989    7992
    2009    7991    7989
    7989    7991    7992
     131    7919    7968
    1991    7994    7919
    2004    7968    7994
    7994    7968    7919
     502    7995    7923
    2011    7996    7995
    1991    7923    7996
    7996    7923    7995
     508    7973    7998
    2004    7997    7973
    2011    7998    7997
    7997    7998    7973
    2011    7997    7996
    2004    7994    7997
    1991    7996    7994
    7994    7996    7997
     129    7949    7908
    2000    7999    7949
    1986    7908    7999
    7999    7908    7949
     505    8000    7953
    2012    8001    8000
    2000    7953    8001
    8001    7953    8000
     502    7913    8003
    1986    8002    7913
    2012    8003    8002
    8002    8003    7913
    2012    8002    8001
    1986    7999    8002
    2000    8001    7999
    7999    8001    8002
     502    8003    7995
    2012    8004    8003
    2011    7995    8004
    8004    7995    8003
     505    7993    8000
    2010    8005    7993
    2012    8000    8005
    8005    8000    7993
     508    7998    7990
    2011    8006    7998
    2010    7990    8006
    8006    7990    7998
    2010    8006    8005
    2011    8004    8006
    2012    8005    8004
    8004    8005    8006
      34    7961    7821
    2003    8007    7961
    1962    7821    8007
    8007    7821    7961
     509    8008    7965
    2013    8009    8008
    2003    7965    8009
    8009    7965    8008
     495    7826    8011
    1962    8010    7826
    2013    8011    8010
    8010    8011    7826
    2013    8010    8009
    1962    8007    8010
    2003    8009    8007
    8007    8009    8010
     130    8012    7977
    2014    8013    8012
    2007    7977    8013
    8013    7977    8012
     510    8014    8016
    2015    8015    8014
    2014    8016    8015
    8015    8016    8014
     509    7982    8018
    2007    8017    7982
    2015    8018    8017
    8017    8018    7982
    2015    8017    8015
    2007    8013    8017
    2014    8015    8013
    8013    8015    8017
     127    7832    8020
    1967    8019    7832
    2017    8020    8019
    8019    8020    7832
     495    8021    7836
    2016    8022    8021
    1967    7836    8022
    8022    7836    8021
     510    8023    8025
    2017    8024    8023
    2016    8025    8024
    8024    8025    8023
    2016    8024    8022
    2017    8019    8024
    1967    8022    8019
    8019    8022    8024
     510    8025    8014
    2016    8026    8025
    2015    8014    8026
    8026    8014    8025
     495    8011    8021
    2013    8027    8011
    2016    8021    8027
    8027    8021    8011
     509    8018    8008
    2015    8028    8018
    2013    8008    8028
    8028    8008    8018
    2013    8028    8027
    2015    8026    8028
    2016    8027    8026
    8026    8027    8028
      35    7745    7929
    1943    8029    7745
    1992    7929    8029
    8029    7929    7745
     491    8030    7749
    2018    8031    8030
    1943    7749    8031
    8031    7749    8030
     504    7934    8033
    1992    8032    7934
    2018    8033    8032
    8032    8033    7934
    2018    8032    8031
    1992    8029    8032
    1943    8031    8029
    8029    8031    8032
     124    8034    7761
    2019    8035    8034
    1947    7761    8035
    8035    7761    8034
     511    8036    8038
    2020    8037    8036
    2019    8038    8037
    8037    8038    8036
     491    7766    8040
    1947    8039    7766
    2020    8040    8039
    8039    8040    7766
    2020    8039    8037
    1947    8035    8039
    2019    8037    8035
    8035    8037    8039
     130    7940    8042
    1997    8041    7940
    2022    8042    8041
    8041    8042    7940
     504    8043    7944
    2021    8044    8043
    1997    7944    8044
    8044    7944    8043
     511    8045    8047
    2022    8046    8045
    2021    8047    8046
    8046    8047    8045
    2021    8046    8044
    2022    8041    8046
    1997    8044    8041
    8041    8044    8046
     511    8047    8036
    2021    8048    8047
    2020    8036    8048
    8048    8036    8047
     504    8033    8043
    2018    8049    8033
    2021    8043    8049
    8049    8043    8033
     491    8040    8030
    2020    8050    8040
    2018    8030    8050
    8050    8030    8040
    2018    8050    8049
    2020    8048    8050
    2021    8049    8048
    8048    8049    8050
      33    7853    7713
    1973    8051    7853
    1932    7713    8051
    8051    7713    7853
     500    8052    7857
    2023    8053    8052
    1973    7857    8053
    8053    7857    8052
     486    7718    8055
    1932    8054    7718
    2023    8055    8054
    8054    8055    7718
    2023    8054    8053
    1932    8051    8054
    1973    8053    8051
    8051    8053    8054
     127    8056    7869
    2024    8057    8056
    1977    7869    8057
    8057    7869    8056
     512    8058    8060
    2025    8059    8058
    2024    8060    8059
    8059    8060    8058
     500    7874    8062
    1977    8061    7874
    2025    8062    8061
    8061    8062    7874
    2025    8061    8059
    1977    8057    8061
    2024    8059    8057
    8057    8059    8061
     124    7724    8064
    1937    8063    7724
    2027    8064    8063
    8063    8064    7724
     486    8065    7728
    2026    8066    8065
    1937    7728    8066
    8066    7728    8065
     512    8067    8069
    2027    8068    8067
    2026    8069    8068
    8068    8069    8067
    2026    8068    8066
    2027    8063    8068
    1937    8066    8063
    8063    8066    8068
     512    8069    8058
    2026    8070    8069
    2025    8058    8070
    8070    8058    8069
     486    8055    8065
    2023    8071    8055
    2026    8065    8071
    8071    8065    8055
     500    8062    8052
    2025    8072    8062
    2023    8052    8072
    8072    8052    8062
    2023    8072    8071
    2025    8070    8072
    2026    8071    8070
    8070    8071    8072
     124    8064    8034
    2027    8073    8064
    2019    8034    8073
    8073    8034    8064
     512    8074    8067
    2028    8075    8074
    2027    8067    8075
    8075    8067    8074
     511    8038    8077
    2019    8076    8038
    2028    8077    8076
    8076    8077    8038
    2028    8076    8075
    2019    8073    8076
    2027    8075    8073
    8073    8075    8076
     127    8020    8056
    2017    8078    8020
    2024    8056    8078
    8078    8056    8020
     510    8079    8023
    2029    8080    8079
    2017    8023    8080
    8080    8023    8079
     512    8060    8082
    2024    8081    8060
    2029    8082    8081
    8081    8082    8060
    2029    8081    8080
    2024    8078    8081
    2017    8080    8078
    8078    8080    8081
     130    8042    8012
    2022    8083    8042
    2014    8012    8083
    8083    8012    8042
     511    8084    8045
    2030    8085    8084
    2022    8045    8085
    8085    8045    8084
     510    8016    8087
    2014    8086    8016
    2030    8087    8086
    8086    8087    8016
    2030    8086    8085
    2014    8083    8086
    2022    8085    8083
    8083    8085    8086
     510    8087    8079
    2030    8088    8087
    2029    8079    8088
    8088    8079    8087
     511    8077    8084
    2028    8089    8077
    2030    8084    8089
    8089    8084    8077
     512    8082    8074
    2029    8090    8082
    2028    8074    8090
    8090    8074    8082
    2028    8090    8089
    2029    8088    8090
    2030    8089    8088
    8088    8089    8090
      21    7685    8092
    1925    8091    7685
    2032    8092    8091
    8091    8092    7685
     485    8093    7689
    2031    8094    8093
    1925    7689    8094
    8094    7689    8093
     514    8095    8097
    2032    8096    8095
    2031    8097    8096
    8096    8097    8095
    2031    8096    8094
    2032    8091    8096
    1925    8094    8091
    8091    8094    8096
     125    8098    7701
    2033    8099    8098
    1929    7701    8099
    8099    7701    8098
     513    8100    8102
    2034    8101    8100
    2033    8102    8101
    8101    8102    8100
     485    7706    8104
    1929    8103    7706
    2034    8104    8103
    8103    8104    7706
    2034    8103    8101
    1929    8099    8103
    2033    8101    8099
    8099    8101    8103
     133    8105    8107
    2035    8106    8105
    2037    8107    8106
    8106    8107    8105
     514    8108    8110
    2036    8109    8108
    2035    8110    8109
    8109    8110    8108
     513    8111    8113
    2037    8112    8111
    2036    8113    8112
    8112    8113    8111
    2036    8112    8109
    2037    8106    8112
    2035    8109    8106
    8106    8109    8112
     513    8113    8100
    2036    8114    8113
    2034    8100    8114
    8114    8100    8113
     514    8097    8108
    2031    8115    8097
    2036    8108    8115
    8115    8108    8097
     485    8104    8093
    2034    8116    8104
    2031    8093    8116
    8116    8093    8104
    2031    8116    8115
    2034    8114    8116
    2036    8115    8114
    8114    8115    8116
      35    8117    7743
    2038    8118    8117
    1941    7743    8118
    8118    7743    8117
     515    8119    8121
    2039    8120    8119
    2038    8121    8120
    8120    8121    8119
     489    7748    8123
    1941    8122    7748
    2039    8123    8122
    8122    8123    7748
    2039    8122    8120
    1941    8118    8122
    2038    8120    8118
    8118    8120    8122
     132    8124    8126
    2040    8125    8124
    2042    8126    8125
    8125    8126    8124
     516    8127    8129
    2041    8128    8127
    2040    8129    8128
    8128    8129    8127
     515    8130    8132
    2042    8131    8130
    2041    8132    8131
    8131    8132    8130
    2041    8131    8128
    2042    8125    8131
    2040    8128    8125
    8125    8128    8131
     125    7754    8134
    1946    8133    7754
    2044    8134    8133
    8133    8134    7754
     489    8135    7758
    2043    8136    8135
    1946    7758    8136
    8136    7758    8135
     516    8137    8139
    2044    8138    8137
    2043    8139    8138
    8138    8139    8137
    2043    8138    8136
    2044    8133    8138
    1946    8136    8133
    8133    8136    8138
     516    8139    8127
    2043    8140    8139
    2041    8127    8140
    8140    8127    8139
     489    8123    8135
    2039    8141    8123
    2043    8135    8141
    8141    8135    8123
     515    8132    8119
    2041    8142    8132
    2039    8119    8142
    8142    8119    8132
    2039    8142    8141
    2041    8140    8142
    2043    8141    8140
    8140    8141    8142
      37    8143    8145
    2045    8144    8143
    2047    8145    8144
    8144    8145    8143
     517    8146    8148
    2046    8147    8146
    2045    8148    8147
    8147    8148    8146
     519    8149    8151
    2047    8150    8149
    2046    8151    8150
    8150    8151    8149
    2046    8150    8147
    2047    8144    8150
    2045    8147    8144
    8144    8147    8150
     133    8152    8154
    2048    8153    8152
    2050    8154    8153
    8153    8154    8152
     518    8155    8157
    2049    8156    8155
    2048    8157    8156
    8156    8157    8155
     517    8158    8160
    2050    8159    8158
    2049    8160    8159
    8159    8160    8158
    2049    8159    8156
    2050    8153    8159
    2048    8156    8153
    8153    8156    8159
     132    8161    8163
    2051    8162    8161
    2053    8163    8162
    8162    8163    8161
     519    8164    8166
    2052    8165    8164
    2051    8166    8165
    8165    8166    8164
     518    8167    8169
    2053    8168    8167
    2052    8169    8168
    8168    8169    8167
    2052    8168    8165
    2053    8162    8168
    2051    8165    8162
    8162    8165    8168
     518    8169    8155
    2052    8170    8169
    2049    8155    8170
    8170    8155    8169
     519    8151    8164
    2046    8171    8151
    2052    8164    8171
    8171    8164    8151
     517    8160    8146
    2049    8172    8160
    2046    8146    8172
    8172    8146    8160
    2046    8172    8171
    2049    8170    8172
    2052    8171    8170
    8170    8171    8172
     132    8163    8124
    2053    8173    8163
    2040    8124    8173
    8173    8124    8163
     518    8174    8167
    2054    8175    8174
    2053    8167    8175
    8175    8167    8174
     516    8129    8177
    2040    8176    8129
    2054    8177    8176
    8176    8177    8129
    2054    8176    8175
    2040    8173    8176
    2053    8175    8173
    8173    8175    8176
     133    8107    8152
    2037    8178    8107
    2048    8152    8178
    8178    8152    8107
     513    8179    8111
    2055    8180    8179
    2037    8111    8180
    8180    8111    8179
     518    8157    8182
    2048    8181    8157
    2055    8182    8181
    8181    8182    8157
    2055    8181    8180
    2048    8178    8181
    2037    8180    8178
    8178    8180    8181
     125    8134    8098
    2044    8183    8134
    2033    8098    8183
    8183    8098    8134
     516    8184    8137
    2056    8185    8184
    2044    8137    8185
    8185    8137    8184
     513    8102    8187
    2033    8186    8102
    2056    8187    8186
    8186    8187    8102
    2056    8186    8185
    2033    8183    8186
    2044    8185    8183
    8183    8185    8186
     513    8187    8179
    2056    8188    8187
    2055    8179    8188
    8188    8179    8187
     516    8177    8184
    2054    8189    8177
    2056    8184    8189
    8189    8184    8177
     518    8182    8174
    2055    8190    8182
    2054    8174    8190
    8190    8174    8182
    2054    8190    8189
    2055    8188    8190
    2056    8189    8188
    8188    8189    8190
       2    8191    7899
    2057    8192    8191
    1983    7899    8192
    8192    7899    8191
     520    8193    8195
    2058    8194    8193
    2057    8195    8194
    8194    8195    8193
     501    7904    8197
    1983    8196    7904
    2058    8197    8196
    8196    8197    7904
    2058    8196    8194
    1983    8192    8196
    2057    8194    8192
    8192    8194    8196
     134    8198    8200
    2059    8199    8198
    2061    8200    8199
    8199    8200    8198
     521    8201    8203
    2060    8202    8201
    2059    8203    8202
    8202    8203    8201
     520    8204    8206
    2061    8205    8204
    2060    8206    8205
    8205    8206    8204
    2060    8205    8202
    2061    8199    8205
    2059    8202    8199
    8199    8202    8205
     129    7910    8208
    1988    8207    7910
    2063    8208    8207
    8207    8208    7910
     501    8209    7914
    2062    8210    8209
    1988    7914    8210
    8210    7914    8209
     521    8211    8213
    2063    8212    8211
    2062    8213    8212
    8212    8213    8211
    2062    8212    8210
    2063    8207    8212
    1988    8210    8207
    8207    8210    8212
     521    8213    8201
    2062    8214    8213
    2060    8201    8214
    8214    8201    8213
     501    8197    8209
    2058    8215    8197
    2062    8209    8215
    8215    8209    8197
     520    8206    8193
    2060    8216    8206
    2058    8193    8216
    8216    8193    8206
    2058    8216    8215
    2060    8214    8216
    2062    8215    8214
    8214    8215    8216
      36    8217    8219
    2064    8218    8217
    2066    8219    8218
    8218    8219    8217
     522    8220    8222
    2065    8221    8220
    2064    8222    8221
    8221    8222    8220
     524    8223    8225
    2066    8224    8223
    2065    8225    8224
    8224    8225    8223
    2065    8224    8221
    2066    8218    8224
    2064    8221    8218
    8218    8221    8224
     135    8226    8228
    2067    8227    8226
    2069    8228    8227
    8227    8228    8226
     523    8229    8231
    2068    8230    8229
    2067    8231    8230
    8230    8231    8229
     522    8232    8234
    2069    8233    8232
    2068    8234    8233
    8233    8234    8232
    2068    8233    8230
    2069    8227    8233
    2067    8230    8227
    8227    8230    8233
     134    8235    8237
    2070    8236    8235
    2072    8237    8236
    8236    8237    8235
     524    8238    8240
    2071    8239    8238
    2070    8240    8239
    8239    8240    8238
     523    8241    8243
    2072    8242    8241
    2071    8243    8242
    8242    8243    8241
    2071    8242    8239
    2072    8236    8242
    2070    8239    8236
    8236    8239    8242
     523    8243    8229
    2071    8244    8243
    2068    8229    8244
    8244    8229    8243
     524    8225    8238
    2065    8245    8225
    2071    8238    8245
    8245    8238    8225
     522    8234    8220
    2068    8246    8234
    2065    8220    8246
    8246    8220    8234
    2065    8246    8245
    2068    8244    8246
    2071    8245    8244
    8244    8245    8246
      35    7931    8248
    1994    8247    7931
    2074    8248    8247
    8247    8248    7931
     506    8249    7935
    2073    8250    8249
    1994    7935    8250
    8250    7935    8249
     526    8251    8253
    2074    8252    8251
    2073    8253    8252
    8252    8253    8251
    2073    8252    8250
    2074    8247    8252
    1994    8250    8247
    8247    8250    8252
     129    8254    7947
    2075    8255    8254
