  0.02038254450991  0.01480878541541 -0.99968257549775
  0.06111375877037  0.01480411226583 -0.99802101518404
  0.03296473748856  0.05354791623708 -0.99802101518404
  0.03301149639606  0.02398425604484 -0.99916715146549
  0.14220394809168  0.01478584848763 -0.98972694003530
  0.11439227221820  0.05357791455397 -0.99198982612162
  0.10174341165581  0.01479036776540 -0.99470072042097
  0.11453223410639  0.02405095502396 -0.99312834966737
  0.05800561418066  0.13067491301655 -0.98972694003530
  0.04550691890901  0.09219325965279 -0.99470072042097
  0.08630478090664  0.09223702978659 -0.99198982612162
  0.05826622424127  0.10149447373938 -0.99312834966737
  0.08649102840036  0.06283941042378 -0.99426883210922
  0.04569322337097  0.06279567559127 -0.99697985559639
  0.07384221901564  0.02405190690653 -0.99697985559639
  0.07373139820143  0.05356899644263 -0.99583836215492
  0.30101674955590  0.01471960653082 -0.95350524365122
  0.27489112483054  0.05369102150664 -0.95997507451963
  0.26190065471456  0.01472351157271 -0.96498252070545
  0.27521411994118  0.02429723486563 -0.96107587242782
  0.22080569198725  0.13115327494719 -0.96645934464759
  0.20833518554065  0.09249310626129 -0.97367421438584
  0.24813427214022  0.09253141510077 -0.96429628237845
  0.22161731485260  0.10211001394099 -0.96977281401908
  0.18242823735416  0.01473947580225 -0.98310868476935
  0.22234921817530  0.01473541757991 -0.97485572914436
  0.19554058082160  0.05366464259935 -0.97922621869854
  0.19577283704184  0.02423906369268 -0.98034966418513
  0.20888910775473  0.06323137259585 -0.97589299320216
  0.23569771844973  0.02430218333667 -0.97152251101179
  0.24868812084975  0.06326965052870 -0.96651496101726
  0.23540519644255  0.05368460370356 -0.97041349785184
  0.10701846891272  0.28173533261058 -0.95350524365122
  0.09493464476869  0.24453250899541 -0.96498252070545
  0.13600922504592  0.24484555745088 -0.95997507451963
  0.10815388370068  0.25423592365669 -0.96107587242782
  0.07039150010481  0.16894481538084 -0.98310868476935
  0.11146347060259  0.16938685703027 -0.97922621869854
  0.08272390201186  0.20691317838734 -0.97485572914436
  0.08354985315674  0.17870074977345 -0.98034966418513
  0.19296688805076  0.16947010137292 -0.96645934464759
  0.16468031227179  0.20739593665541 -0.96429628237845
  0.15234528428050  0.16955659408472 -0.97367421438584
  0.16559591067477  0.17921686181077 -0.96977281401908
  0.12468689317760  0.17912577840345 -0.97589299320216
  0.13702186906078  0.21696506061782 -0.96651496101726
  0.09594735035891  0.21665206335607 -0.97152251101179
  0.12380129844192  0.20729419116574 -0.97041349785184
  0.19369982974176  0.14073116397478 -0.97091457680082
  0.15307844371836  0.14081792020019 -0.97812949215288
  0.18122964119896  0.10207112094827 -0.97812949215288
  0.18068689968239  0.13127671687270 -0.97474030792324
  0.07112509257375  0.14020643970230 -0.98756436523013
  0.09942408619755  0.10176865216474 -0.98982725387835
  0.11219686552514  0.14064851966294 -0.98368178659715
  0.09878841042983  0.13094013884267 -0.98645604565262
  0.15532311043720  0.02431781017554 -0.98756436523013
  0.16843542929557  0.06324277725605 -0.98368178659715
  0.12751147208110  0.06310968204134 -0.98982725387835
  0.15505876996102  0.05349063332553 -0.98645604565262
  0.12707695750994  0.09232681396050 -0.98758655635540
  0.16800088359917  0.09245989465395 -0.98144122136299
  0.13984971340876  0.13120665634415 -0.98144122136299
  0.14045412781849  0.10204589709403 -0.98481433420976
  0.59067437859218  0.01456016979645 -0.80677864369989
  0.57131312600567  0.05401178669051 -0.81895301388549
  0.55729829460291  0.01456162938317 -0.83018466005004
  0.57197265231668  0.02493955640729 -0.81989347084120
  0.52902569074072  0.13246487105194 -0.83820336224182
  0.51622749585639  0.09332615713672 -0.85135151430883
  0.55075028676444  0.09334132466952 -0.82943445716815
  0.53086592229540  0.10375731058568 -0.84108013473478
  0.48782417184488  0.01456783110290 -0.87282034558139
  0.52299587093883  0.01456621990867 -0.85221073932362
  0.50248789018313  0.05400121916101 -0.86289616324818
  0.50306861980934  0.02491673017469 -0.86388721504635
  0.51746460910370  0.06439645936513 -0.85327807562739
  0.53797257142358  0.02496149791246 -0.84259268690030
  0.55198733499327  0.06441161464764 -0.83136100817004
  0.53734712211252  0.05401506988269 -0.84162963504321
  0.43146831696474  0.28529675470438 -0.85582758381041
  0.42047280913230  0.24766199189564 -0.87284944552350
  0.45735969201287  0.24779989981404 -0.85405931982155
  0.43502425882081  0.25819303821675 -0.86260665963915
  0.39626509514453  0.17107461078847 -0.90205734402735
  0.43366861032085  0.17142110461240 -0.88461649392030
  0.40873406682316  0.20956346673183 -0.88826776144896
  0.41129298629210  0.18174692576222 -0.89319994088833
  0.50619160154817  0.17130618070556 -0.84523621253125
  0.48228414832348  0.20977625893494 -0.85052684934878
  0.47033179060857  0.17149600093888 -0.86566571400565
  0.48492318657981  0.18197401046314 -0.85541508207024
  0.44849415411063  0.18202872086172 -0.87505344894471
  0.46044645392847  0.22030892825803 -0.85991455342638
  0.42355963646348  0.22017104272681 -0.87870469800924
  0.44589073603806  0.20981343280322 -0.87014928312949
  0.33963309584901  0.01459839418244 -0.94044470708878
  0.37768439587526  0.01459617516888 -0.92581933917087
  0.35476530623539  0.05394776889358 -0.93339767287213
  0.35517739736688  0.02480272596351 -0.93446981823089
  0.45184151376459  0.01458770055630 -0.89197894898445
  0.42984408798177  0.05396242477803 -0.90128914158509
  0.41510795296049  0.01458976766599 -0.90965516876913
  0.43034214163984  0.02483449248962 -0.90232415966304
  0.38311610029319  0.13225341389203 -0.91418329027063
  0.36926502278142  0.09319156102487 -0.92463975466340
  0.40692022484035  0.09321263757850 -0.90869540265786
  0.38446268580643  0.10348704128481 -0.91732157693397
  0.40782802078111  0.06422469525462 -0.91079717499848
  0.37017288781979  0.06420363572151 -0.92674156391267
  0.39309195252987  0.02485207927180 -0.91916325590840
  0.39262904923542  0.05396336318362 -0.91811240332021
  0.39838936800622  0.14270999242208 -0.90604622924137
  0.42219329023858  0.10366931321898 -0.90055843740105
  0.43579267671606  0.14305658527367 -0.88860539967439
  0.42052460839075  0.13248877197506 -0.89755544621953
  0.46711439241242  0.02504469865142 -0.88384212813751
  0.48177806036187  0.06447787920660 -0.87391790440921
  0.44511699816795  0.06441921821651 -0.89315229511340
  0.46654863939265  0.05385618271766 -0.88285439267410
  0.50831524183882  0.14294131273106 -0.84922517392566
  0.47245561886878  0.14313133206672 -0.86965459234119
  0.49551731583381  0.10380270908157 -0.86237322969592
  0.49393177580889  0.13263679844297 -0.85932466538851
  0.48067957044051  0.09333510345923 -0.87191496662426
  0.45761791351683  0.13266368974346 -0.87919633225586
  0.44401852886858  0.09327644913672 -0.89114928606706
  0.45924909153044  0.10386200080446 -0.88221480191468
  0.19637596549013  0.55726537686060 -0.80677864369989
  0.18606357648121  0.52552238365708 -0.83018466005004
  0.22791372673398  0.52666051134872 -0.81895301388549
  0.20046819751824  0.53627157136637 -0.81989347084120
  0.16460079006565  0.45944665005739 -0.87282034558138
  0.20663550890516  0.46120708788035 -0.86289616324818
  0.17546791046995  0.49289742155625 -0.85221073932362
  0.17915397145524  0.47074699594505 -0.86388721504634
  0.28945950769397  0.46219943415377 -0.83820336224182
  0.25896407333366  0.49495059347839 -0.82943445716815
  0.24828151906891  0.46212215525000 -0.85135151430883
  0.26272565806958  0.47282072241646 -0.84108013473478
  0.22115003050618  0.47223848811880 -0.85327807562739
  0.23183255302839  0.50506686829650 -0.83136100817004
  0.18998246232361  0.50392879258045 -0.84259268690030
  0.21742077680131  0.49435590745145 -0.84162963504321
  0.11883629638417  0.31849911706374 -0.94044470708878
  0.16093588578719  0.32073107885389 -0.93339767287213
  0.13059268434304  0.35468873962010 -0.92581933917087
  0.13334464595372  0.33012931437698 -0.93446981823088
  0.24416985689355  0.32349651122469 -0.91418329027063
  0.21439575120064  0.35819984234444 -0.90869540265786
  0.20273960884413  0.32239413006713 -0.92463975466340
  0.21722752858325  0.33366648815395 -0.91732157693397
  0.15350043418919  0.42521896861772 -0.89197894898445
  0.14215110557497  0.39028263747625 -0.90965516876913
  0.18415044383820  0.39213071455192 -0.90128914158509
  0.15660204107356  0.40160541781701 -0.90232415966304
  0.18710710413264  0.36802097439940 -0.91079717499848
  0.14510782561869  0.36617294811617 -0.91916325590840
  0.17545099931594  0.33221532257820 -0.92674156391267
  0.17265125689600  0.35673681946475 -0.91811240332021
  0.40466438011592  0.32218920878055 -0.85582758381041
  0.37700362682950  0.35840053513264 -0.85405931982155
  0.36547379492544  0.32336164069370 -0.87284944552350
  0.37998606039908  0.33394661945972 -0.86260665963915
  0.31934366672991  0.42848030006678 -0.84523621253125
  0.30844290550433  0.39431693552159 -0.86566571400565
  0.34854307597370  0.39385505294161 -0.85052684934877
  0.32291707406694  0.40495629473167 -0.85541508207024
  0.28515427204030  0.32400553887781 -0.90205734402735
  0.32561247344105  0.32397052506372 -0.88826776144896
  0.29704212908825  0.35947132323856 -0.88461649392030
  0.29994812049425  0.33499998598367 -0.89319994088832
  0.31171191662641  0.37029331957659 -0.87505344894472
  0.34028223068332  0.33479255842636 -0.87870469800924
  0.35181202108138  0.36983139756940 -0.85991455342638
  0.33733224754387  0.35923137368029 -0.87014928312949
  0.25883435332567  0.33479099153948 -0.90604622924137
  0.27072224075286  0.37025654893771 -0.88860539967439
  0.22906027747155  0.36949410023765 -0.90055843740105
  0.25595356046844  0.35900138696833 -0.89755544621953
  0.29302331514867  0.43926522825080 -0.84922517392566
  0.25184551448083  0.43918817099247 -0.86237322969592
  0.28212280136645  0.40510198094927 -0.86965459234119
  0.27877840424646  0.42877000918992 -0.85932466538851
  0.16816520942365  0.43651294925679 -0.88384212813751
  0.19881503417851  0.40342478842811 -0.89315229511340
  0.21019971534514  0.43827340327910 -0.87391790440921
  0.19539173179125  0.42707164795110 -0.88285439267410
  0.23730511445894  0.42831130457676 -0.87191496662426
  0.22592044600611  0.39346270727805 -0.89114928606706
  0.26758237881338  0.39422516395635 -0.87919633225586
  0.24069440659470  0.40467671778428 -0.88221480191469
  0.40740825083782  0.29599942049395 -0.86394609798095
  0.36821837573524  0.29717285200887 -0.88096737953219
  0.39641391311238  0.25836502412501 -0.88096737953219
  0.39396716981608  0.28623390350929 -0.87341858326288
  0.28790020572797  0.29782009126652 -0.91017397500687
  0.31673356671470  0.25969242594022 -0.91227172028156
  0.32835766060001  0.29778434790853 -0.89638481070686
  0.31419775252181  0.28753728536829 -0.90476631338334
  0.37220979473663  0.18177789723265 -0.91017397500686
  0.38467784188772  0.22026626862647 -0.89638481070686
  0.34485822872677  0.22098214962743 -0.91227172028156
  0.37055665405099  0.20996591224592 -0.90476631338334
  0.34277955800517  0.24904392662164 -0.90580312277374
  0.38259915444873  0.24832804839223 -0.88991632606489
  0.35440364936043  0.28713583183431 -0.88991632606489
  0.35690346245071  0.25930554386280 -0.89742997131404
  0.12158550246941  0.29231551242929 -0.94856133527699
  0.15057537941021  0.25542606168114 -0.95503119432275
  0.16368425594895  0.29454787489025 -0.94151421325017
  0.14785824899536  0.28317827695346 -0.94760118281147
  0.20753091287422  0.18005099852655 -0.96151576072948
  0.22110807512142  0.21956446100028 -0.95021190614608
  0.17924504519090  0.21797637677731 -0.95935265306432
  0.20532567833075  0.20814089682276 -0.95630472804846
  0.24691649516819  0.29731428252542 -0.92229955102464
  0.20548705945584  0.29621177327277 -0.93275594544918
  0.23424123254643  0.25867802519747 -0.93713218078085
  0.23161819497087  0.28645432576943 -0.92967571281948
  0.21866335590310  0.24753098833767 -0.94388280342306
  0.18990921984438  0.28506469488284 -0.93950657685269
  0.17680036554272  0.24594290518131 -0.95302346148190
  0.19258614078221  0.25732691568492 -0.94693898263970
  0.31558055944270  0.02530422335048 -0.94856133527699
  0.33071289257510  0.06465267923706 -0.94151421325017
  0.28945497156567  0.06427470191596 -0.95503119432275
  0.31500925726791  0.05311465117859 -0.94760118281147
  0.35906407898189  0.14295637573971 -0.92229955102464
  0.31840194312660  0.14284074474092 -0.93713218078085
  0.34521313067040  0.10389533503458 -0.93275594544918
  0.34400821159640  0.13176273884459 -0.92967571281948
  0.23536925435040  0.14173480862283 -0.96151576072948
  0.26269761865396  0.10311376344595 -0.95935265306432
  0.27714436418720  0.14243712583984 -0.95021190614608
  0.26140288021657  0.13095724999651 -0.95630472804846
  0.30298665246464  0.13146992747584 -0.94388280342306
  0.28853992017365  0.09214660238580 -0.95302346148190
  0.32979781195442  0.09252456582242 -0.93950657685269
  0.30424483036307  0.10364191408233 -0.94693898263970
  0.23376608820367  0.16984100468542 -0.95734395550053
  0.27554100238937  0.17054308612195 -0.94604028020918
  0.24734296575079  0.20935435394408 -0.94604028020918
  0.24925784523456  0.18109642500189 -0.95135409361634
  0.35746039552968  0.17106224689087 -0.91812840785830
  0.33010904445734  0.21026637858735 -0.92022609656716
  0.31679844781159  0.17094651173860 -0.93296089606616
  0.33211755492128  0.18203302028722 -0.92550629886469
  0.27315120163231  0.28710389710070 -0.91812840785830
  0.26047589809230  0.24846785088706 -0.93296089606616
  0.30198451424748  0.24897647348995 -0.92022609656716
  0.27575365872598  0.25961126797775 -0.92550629886469
  0.30427673869708  0.22106999094620 -0.92657634622891
  0.26276820248698  0.22056140857592 -0.93931120338723
  0.29096620501921  0.18175018769717 -0.93931120338723
  0.28899537764929  0.20996743225918 -0.93402106458464
