    6.000000000000    0.20487921E-05    0.00000000E+00    0.10236195E-05    0.00000000E+00    0.20487921E-05    0.00000000E+00
    6.000000000000    0.20472369E-05    0.00000000E+00    0.10236200E-05    0.00000000E+00    0.20472380E-05    0.00000000E+00
    6.000000000000    0.20472380E-05    0.00000000E+00    0.10236189E-05    0.33905374E-05    0.20472380E-05    0.00000000E+00
    6.000000000000    0.20472380E-05    0.33905374E-05    0.10236189E-05    0.00000000E+00    0.20472380E-05    0.00000000E+00
    6.000000000000    0.20472380E-05    0.00000000E+00    0.10236200E-05    0.00000000E+00    0.20472369E-05    0.00000000E+00
    6.000000000000    0.88615039E-07    0.62584391E-07    0.00000000E+00    0.62584391E-07    0.88615039E-07    0.00000000E+00
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.20027007E-05    0.00000000E+00    0.00000000E+00
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    6.000000000000    0.00000000E+00    0.20027007E-05    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.14178398E-05    0.10013499E-05    0.13982615E-05
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.27965229E-05
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.25590495E-06    0.00000000E+00
    6.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.27965229E-05
    6.000000000000    0.10013499E-05    0.14178398E-05    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.13982615E-05
    6.000000000000    0.84763406E-06    0.20472373E-05    0.92385392E-06    0.21444907E-05    0.00000000E+00    0.10236195E-05
    6.000000000000    0.00000000E+00    0.20472369E-05    0.18477078E-05    0.20472369E-05    0.00000000E+00    0.15586841E-05
    6.000000000000    0.00000000E+00    0.20472380E-05    0.00000000E+00    0.20472380E-05    0.00000000E+00    0.10236182E-05
    6.000000000000    0.00000000E+00    0.20472369E-05    0.18477078E-05    0.20472369E-05    0.00000000E+00    0.15586841E-05
    6.000000000000    0.00000000E+00    0.21444907E-05    0.92385392E-06    0.20472373E-05    0.84763406E-06    0.10236195E-05
    5.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    5.000000000000    0.10365236E-05    0.00000000E+00    0.13404077E-05    0.13543854E-05    0.91795977E-06    0.00000000E+00
    5.000000000000    0.50331562E-06    0.10066301E-05    0.17701873E-05    0.18808371E-05    0.23770820E-05    0.00000000E+00
    5.000000000000    0.50331562E-06    0.00000000E+00    0.10066265E-05    0.50331562E-06    0.15099450E-05    0.00000000E+00
    5.000000000000    0.18808371E-05    0.17701873E-05    0.10066301E-05    0.50331562E-06    0.23770820E-05    0.00000000E+00
    5.000000000000    0.13543854E-05    0.13404077E-05    0.00000000E+00    0.10365236E-05    0.91795977E-06    0.00000000E+00
    5.000000000000    0.10066307E-05    0.50331539E-06    0.00000000E+00    0.50331539E-06    0.10066307E-05    0.00000000E+00
    5.000000000000    0.00000000E+00    0.50331562E-06    0.00000000E+00    0.10066307E-05    0.10066301E-05    0.00000000E+00
    5.000000000000    0.10066301E-05    0.10066300E-05    0.00000000E+00    0.50331562E-06    0.10066301E-05    0.00000000E+00
    5.000000000000    0.50331562E-06    0.00000000E+00    0.10066300E-05    0.10066301E-05    0.10066301E-05    0.00000000E+00
    5.000000000000    0.10066301E-05    0.10066307E-05    0.00000000E+00    0.50331562E-06    0.00000000E+00    0.00000000E+00
    5.000000000000    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00
    6.000000000000    0.24291774E-01    0.47707580E-01    0.60746370E-05    0.47707580E-01    0.24291774E-01    0.20421326E-05
    6.000000000000    0.26343381E-01    0.00000000E+00    0.26340298E-01    0.26339855E-01    0.00000000E+00    0.26342386E-01
    6.000000000000    0.24291707E-01    0.47707800E-01    0.60746383E-05    0.47707800E-01    0.24291707E-01    0.20421337E-05
    6.000000000000    0.00000000E+00    0.26339844E-01    0.26339866E-01    0.00000000E+00    0.26342871E-01    0.26343916E-01
    6.000000000000    0.24291707E-01    0.47708236E-01    0.60746347E-05    0.47707360E-01    0.24292419E-01    0.20421321E-05
    6.000000000000    0.26343916E-01    0.00000000E+00    0.26340747E-01    0.26340691E-01    0.00000000E+00    0.26343903E-01
    6.000000000000    0.24292419E-01    0.47707360E-01    0.60746347E-05    0.47708236E-01    0.24291707E-01    0.20421321E-05
    6.000000000000    0.26342871E-01    0.00000000E+00    0.26339866E-01    0.26339844E-01    0.00000000E+00    0.26343916E-01
    6.000000000000    0.24291707E-01    0.47707800E-01    0.60746383E-05    0.47707800E-01    0.24291707E-01    0.20421337E-05
    6.000000000000    0.26342386E-01    0.00000000E+00    0.26339855E-01    0.26340298E-01    0.00000000E+00    0.26343381E-01
    6.000000000000    0.24290010E-01    0.47701973E-01    0.25310990E-06    0.47701973E-01    0.24290020E-01    0.12763319E-06
    6.000000000000    0.26341408E-01    0.14401588E-05    0.26340060E-01    0.26341420E-01    0.44995918E-07    0.26342249E-01
    6.000000000000    0.15315992E-05    0.24289189E-01    0.47703844E-01    0.10746105E-05    0.47701649E-01    0.24288526E-01
    6.000000000000    0.26340498E-01    0.26342431E-01    0.00000000E+00    0.26341472E-01    0.26341580E-01    0.14398701E-05
    6.000000000000    0.24288839E-01    0.21759995E-05    0.24290681E-01    0.47698289E-01    0.31368495E-05    0.47701068E-01
    6.000000000000    0.30625054E-05    0.47698211E-01    0.24290320E-01    0.20764089E-05    0.24288991E-01    0.47701124E-01
    6.000000000000    0.26340941E-01    0.26341679E-01    0.00000000E+00    0.26341679E-01    0.26340941E-01    0.14398693E-05
    6.000000000000    0.47701649E-01    0.69346282E-06    0.47701728E-01    0.24289832E-01    0.15315987E-05    0.24290593E-01
    6.000000000000    0.44995904E-07    0.26341187E-01    0.26341168E-01    0.72113295E-06    0.26341634E-01    0.26341707E-01
    6.000000000000    0.24289578E-01    0.47702778E-01    0.19928032E-05    0.47701005E-01    0.24290424E-01    0.20365965E-05
    6.000000000000    0.26340107E-01    0.44995918E-07    0.26341254E-01    0.26341826E-01    0.44995918E-07    0.26341140E-01
    6.000000000000    0.15315992E-05    0.24289818E-01    0.47700927E-01    0.50622043E-06    0.47702573E-01    0.24291551E-01
    6.000000000000    0.26340470E-01    0.26341472E-01    0.00000000E+00    0.26341472E-01    0.26342690E-01    0.14398701E-05
    6.000000000000    0.24289167E-01    0.20421339E-05    0.24291435E-01    0.47698729E-01    0.30373210E-05    0.47701068E-01
    6.000000000000    0.30373210E-05    0.47698442E-01    0.24289960E-01    0.20421339E-05    0.24288513E-01    0.47701068E-01
    6.000000000000    0.47702428E-01    0.50621958E-06    0.47701064E-01    0.24289818E-01    0.15315981E-05    0.24289584E-01
    6.000000000000    0.44995918E-07    0.26341848E-01    0.26343299E-01    0.44995918E-07    0.26340967E-01    0.26341140E-01
    6.000000000000    0.24290465E-01    0.47704712E-01    0.25310965E-06    0.47704712E-01    0.24290465E-01    0.12763293E-06
    6.000000000000    0.26341826E-01    0.44995918E-07    0.26341140E-01    0.26341870E-01    0.44995918E-07    0.26341254E-01
    6.000000000000    0.15315967E-05    0.24289818E-01    0.47700927E-01    0.50621958E-06    0.47702428E-01    0.24287518E-01
    6.000000000000    0.26342690E-01    0.26341472E-01    0.00000000E+00    0.26341472E-01    0.26340470E-01    0.14398701E-05
    6.000000000000    0.24289167E-01    0.20421339E-05    0.24291366E-01    0.47698759E-01    0.30373210E-05    0.47701068E-01
    6.000000000000    0.30373210E-05    0.47698759E-01    0.24291366E-01    0.20421339E-05    0.24289167E-01    0.47701068E-01
    6.000000000000    0.47702428E-01    0.50621958E-06    0.47700927E-01    0.24289818E-01    0.15315967E-05    0.24287518E-01
    6.000000000000    0.44995918E-07    0.26341870E-01    0.26341140E-01    0.44995918E-07    0.26341826E-01    0.26341254E-01
    6.000000000000    0.24290424E-01    0.47701005E-01    0.19928032E-05    0.47702778E-01    0.24289578E-01    0.20365965E-05
    6.000000000000    0.26340967E-01    0.44995918E-07    0.26343299E-01    0.26341848E-01    0.44995918E-07    0.26341140E-01
    6.000000000000    0.15315981E-05    0.24289818E-01    0.47701064E-01    0.50621958E-06    0.47702428E-01    0.24289584E-01
    6.000000000000    0.26341580E-01    0.26341472E-01    0.00000000E+00    0.26342431E-01    0.26340498E-01    0.14398701E-05
    6.000000000000    0.24288513E-01    0.20421339E-05    0.24289960E-01    0.47698442E-01    0.30373210E-05    0.47701068E-01
    6.000000000000    0.30373210E-05    0.47698729E-01    0.24291435E-01    0.20421339E-05    0.24289167E-01    0.47701068E-01
    6.000000000000    0.47702573E-01    0.50622043E-06    0.47700927E-01    0.24289818E-01    0.15315992E-05    0.24291551E-01
    6.000000000000    0.44995918E-07    0.26341826E-01    0.26341254E-01    0.44995918E-07    0.26340107E-01    0.26341140E-01
    6.000000000000    0.24290020E-01    0.47701973E-01    0.25310990E-06    0.47701973E-01    0.24290010E-01    0.12763319E-06
    6.000000000000    0.26341634E-01    0.72113295E-06    0.26341168E-01    0.26341187E-01    0.44995904E-07    0.26341707E-01
    6.000000000000    0.15315987E-05    0.24289832E-01    0.47701728E-01    0.69346282E-06    0.47701649E-01    0.24290593E-01
    6.000000000000    0.24288991E-01    0.20764089E-05    0.24290320E-01    0.47698211E-01    0.30625054E-05    0.47701124E-01
    6.000000000000    0.31368495E-05    0.47698289E-01    0.24290681E-01    0.21759995E-05    0.24288839E-01    0.47701068E-01
    6.000000000000    0.47701649E-01    0.10746105E-05    0.47703844E-01    0.24289189E-01    0.15315992E-05    0.24288526E-01
    6.000000000000    0.44995918E-07    0.26341420E-01    0.26340060E-01    0.14401588E-05    0.26341408E-01    0.26342249E-01
    6.000000000000    0.47701634E-01    0.24289960E-01    0.12763324E-06    0.24289960E-01    0.47701634E-01    0.25310993E-06
